time	V(n002)
1.200001094118954e+000	-2.185201e+000
1.200001109805446e+000	-2.185290e+000
1.200001137814376e+000	-2.185430e+000
1.200001181229712e+000	-2.185609e+000
1.200001251105348e+000	-2.185815e+000
1.200001324153688e+000	-2.185933e+000
1.200001411597588e+000	-2.185969e+000
1.200001502256191e+000	-2.185935e+000
1.200001828997178e+000	-2.185692e+000
1.200002000000000e+000	-2.185620e+000
1.200002078300141e+000	-2.185133e+000
1.200002155795388e+000	-2.184733e+000
1.200002228233971e+000	-2.184464e+000
1.200002317673445e+000	-2.184284e+000
1.200002407708310e+000	-2.184230e+000
1.200002519575818e+000	-2.184267e+000
1.200002818054374e+000	-2.184474e+000
1.200003043521824e+000	-2.184541e+000
1.200003115461034e+000	-2.184546e+000
1.200003187400246e+000	-2.184550e+000
1.200003259339456e+000	-2.184552e+000
1.200003331278667e+000	-2.184552e+000
1.200003403217878e+000	-2.184550e+000
1.200003475157089e+000	-2.184547e+000
1.200003547096300e+000	-2.184542e+000
1.200003659877062e+000	-2.184537e+000
1.206058124537276e+000	-1.854490e+000
1.212112589197490e+000	-1.532822e+000
1.218167053857705e+000	-1.219533e+000
1.224221518517919e+000	-9.146225e-001
1.230275983178133e+000	-6.180915e-001
1.236330447838347e+000	-3.299395e-001
1.242384912498562e+000	-5.016644e-002
1.243384912498562e+000	-4.602469e-003
1.245384912498561e+000	8.590653e-002
1.253187067855910e+000	4.302261e-001
1.260989223213258e+000	7.635248e-001
1.268791378570607e+000	1.085803e+000
1.276593533927955e+000	1.397060e+000
1.284395689285303e+000	1.697296e+000
1.292197844642652e+000	1.986511e+000
1.300000000000000e+000	2.264706e+000
1.300000013309413e+000	2.264791e+000
1.300000026618825e+000	2.264875e+000
1.300000039928238e+000	2.264957e+000
1.300000053237650e+000	2.265039e+000
1.300000066547063e+000	2.265120e+000
1.300000079856476e+000	2.265200e+000
1.300000093165888e+000	2.265278e+000
1.300000137423881e+000	2.265508e+000
1.300000180565701e+000	2.265687e+000
1.300000250464178e+000	2.265893e+000
1.300000323273648e+000	2.266011e+000
1.300000410843901e+000	2.266049e+000
1.300000501230366e+000	2.266016e+000
1.300000828845609e+000	2.265771e+000
1.300001000000000e+000	2.265699e+000
1.300001054575002e+000	2.265351e+000
1.300001116946433e+000	2.264996e+000
1.300001184011565e+000	2.264690e+000
1.300001261607495e+000	2.264456e+000
1.300001346006391e+000	2.264337e+000
1.300001457607051e+000	2.264318e+000
1.300001559266187e+000	2.264371e+000
1.300001796499831e+000	2.264539e+000
1.300001944964618e+000	2.264601e+000
1.300002182962279e+000	2.264630e+000
1.300003742814428e+000	2.264553e+000
1.300005302666576e+000	2.264472e+000
1.300006862518724e+000	2.264390e+000
1.300008422370872e+000	2.264304e+000
1.300009982223020e+000	2.264217e+000
1.300011542075168e+000	2.264127e+000
1.300013101927316e+000	2.264034e+000
1.306328484818778e+000	1.917622e+000
1.312643867710239e+000	1.580354e+000
1.318959250601700e+000	1.252230e+000
1.325274633493162e+000	9.332485e-001
1.331590016384623e+000	6.234110e-001
1.337905399276085e+000	3.227170e-001
1.344220782167546e+000	3.116657e-002
1.345220782167546e+000	-1.433521e-002
1.347220782167546e+000	-1.047207e-001
1.351935067881831e+000	-3.143210e-001
1.356649353596116e+000	-5.197030e-001
1.361363639310401e+000	-7.208667e-001
1.366077925024686e+000	-9.178120e-001
1.370792210738972e+000	-1.110539e+000
1.375506496453257e+000	-1.299048e+000
1.380220782167542e+000	-1.483338e+000
1.381220782167542e+000	-1.521971e+000
1.383903670429322e+000	-1.624714e+000
1.386586558691102e+000	-1.726251e+000
1.389269446952881e+000	-1.826585e+000
1.391952335214661e+000	-1.925714e+000
1.394635223476441e+000	-2.023639e+000
1.397318111738221e+000	-2.120360e+000
1.400001000000000e+000	-2.215877e+000
1.400001013329769e+000	-2.215962e+000
1.400001026659538e+000	-2.216046e+000
1.400001039989308e+000	-2.216129e+000
1.400001053319077e+000	-2.216211e+000
1.400001066648846e+000	-2.216292e+000
1.400001079978615e+000	-2.216371e+000
1.400001093308384e+000	-2.216450e+000
1.400001137670832e+000	-2.216680e+000
1.400001180984007e+000	-2.216859e+000
1.400001250869216e+000	-2.217065e+000
1.400001323828328e+000	-2.217183e+000
1.400001411319448e+000	-2.217220e+000
1.400001501876707e+000	-2.217186e+000
1.400001828940700e+000	-2.216942e+000
1.400002000000000e+000	-2.216870e+000
1.400002079218550e+000	-2.216378e+000
1.400002156985386e+000	-2.215978e+000
1.400002229869348e+000	-2.215710e+000
1.400002319034338e+000	-2.215533e+000
1.400002409773266e+000	-2.215480e+000
1.400002521226763e+000	-2.215518e+000
1.400002820598594e+000	-2.215725e+000
1.400003045919309e+000	-2.215791e+000
1.400003251831767e+000	-2.215794e+000
1.400003457744225e+000	-2.215793e+000
1.400003663656682e+000	-2.215789e+000
1.400003869569140e+000	-2.215782e+000
1.400004075481598e+000	-2.215772e+000
1.400004281394056e+000	-2.215759e+000
1.400004487306514e+000	-2.215742e+000
1.406205769164473e+000	-1.876965e+000
1.412407051022432e+000	-1.546982e+000
1.418608332880392e+000	-1.225791e+000
1.424809614738351e+000	-9.133935e-001
1.431010896596310e+000	-6.097890e-001
1.437212178454269e+000	-3.149777e-001
1.443413460312228e+000	-2.895937e-002
1.444413460312228e+000	1.650842e-002
1.446413460312228e+000	1.068264e-001
1.454068680267624e+000	4.440949e-001
1.461723900223020e+000	7.707521e-001
1.469379120178416e+000	1.086798e+000
1.477034340133812e+000	1.392233e+000
1.484689560089208e+000	1.687056e+000
1.492344780044604e+000	1.971268e+000
1.500000000000000e+000	2.244869e+000
1.500000013316701e+000	2.244954e+000
1.500000026633401e+000	2.245038e+000
1.500000039950101e+000	2.245121e+000
1.500000053266802e+000	2.245203e+000
1.500000066583502e+000	2.245284e+000
1.500000079900202e+000	2.245364e+000
1.500000093216903e+000	2.245442e+000
1.500000137512392e+000	2.245672e+000
1.500000180715616e+000	2.245851e+000
1.500000250609271e+000	2.246057e+000
1.500000323472383e+000	2.246175e+000
1.500000411014109e+000	2.246212e+000
