time	V(n003)
5.000090002530347e-001	1.000000e-001
5.000107053270134e-001	1.000000e-001
5.000124104009922e-001	1.000000e-001
5.000141154749709e-001	1.000000e-001
5.084911468961930e-001	1.000000e-001
5.169681783174150e-001	1.000000e-001
5.254452097386372e-001	1.000000e-001
5.339222411598592e-001	1.000000e-001
5.423992725810813e-001	1.000000e-001
5.508763040023035e-001	1.000000e-001
5.593533354235255e-001	1.000000e-001
5.623533354235255e-001	1.000000e-001
5.653533354235255e-001	1.000000e-001
5.683533354235255e-001	1.000000e-001
5.713533354235255e-001	1.000000e-001
5.743533354235255e-001	1.000000e-001
5.773533354235255e-001	1.000000e-001
5.803533354235255e-001	1.000000e-001
5.831601446487361e-001	1.000000e-001
5.859669538739468e-001	1.000000e-001
5.887737630991574e-001	1.000000e-001
5.915805723243681e-001	1.000000e-001
5.943873815495787e-001	1.000000e-001
5.971941907747894e-001	1.000000e-001
6.000010000000000e-001	1.000000e-001
6.000010201520007e-001	9.596960e-002
6.000010403040016e-001	9.193920e-002
6.000010604560023e-001	8.790880e-002
6.000010806080032e-001	8.387840e-002
6.000011007600039e-001	7.984800e-002
6.000011209120048e-001	7.581760e-002
6.000011410640055e-001	7.178720e-002
6.000011868513638e-001	6.262973e-002
6.000012565227124e-001	4.869546e-002
6.000013316289838e-001	3.367420e-002
6.000014180954286e-001	1.638091e-002
6.000015111152413e-001	-2.223049e-003
6.000018301793278e-001	-6.603587e-002
6.000020000000000e-001	-1.000000e-001
6.000020626241597e-001	-1.000000e-001
6.000021341946278e-001	-1.000000e-001
6.000022030671649e-001	-1.000000e-001
6.000022845052786e-001	-1.000000e-001
6.000023703896978e-001	-1.000000e-001
6.000024820447547e-001	-1.000000e-001
6.000027948782530e-001	-1.000000e-001
6.000029409256352e-001	-1.000000e-001
6.000031796803701e-001	-1.000000e-001
6.000046953472465e-001	-1.000000e-001
6.042954361282688e-001	-1.000000e-001
6.085861769092910e-001	-1.000000e-001
6.128769176903132e-001	-1.000000e-001
6.171676584713355e-001	-1.000000e-001
6.214583992523577e-001	-1.000000e-001
6.257491400333799e-001	-1.000000e-001
6.300398808144021e-001	-1.000000e-001
6.320398808144021e-001	-1.000000e-001
6.400398808144021e-001	-1.000000e-001
6.480398808144021e-001	-1.000000e-001
6.560398808144021e-001	-1.000000e-001
6.640398808144021e-001	-1.000000e-001
6.720398808144021e-001	-1.000000e-001
6.800398808144021e-001	-1.000000e-001
6.880398808144022e-001	-1.000000e-001
7.000000000000001e-001	-1.000000e-001
7.000000131134261e-001	-9.737732e-002
7.000000262268521e-001	-9.475463e-002
7.000000393402781e-001	-9.213195e-002
7.000000524537040e-001	-8.950926e-002
7.000000655671300e-001	-8.688658e-002
7.000000786805560e-001	-8.426389e-002
7.000000917939820e-001	-8.164120e-002
7.000001348833506e-001	-7.302333e-002
7.000001761681189e-001	-6.476638e-002
7.000002463151380e-001	-5.073697e-002
7.000003174955346e-001	-3.650089e-002
7.000004060377956e-001	-1.879244e-002
7.000004946119633e-001	-1.077607e-003
7.000005570677012e-001	1.141354e-002
7.000006195234391e-001	2.390469e-002
7.000006819791769e-001	3.639584e-002
7.000007444349148e-001	4.888698e-002
7.000008068906526e-001	6.137813e-002
7.000008693463905e-001	7.386928e-002
7.000009318021283e-001	8.636042e-002
7.000010000000001e-001	1.000000e-001
7.000010477385104e-001	1.000000e-001
7.000011022968078e-001	1.000000e-001
7.000011729549027e-001	1.000000e-001
7.000012505906811e-001	1.000000e-001
7.000013347126123e-001	1.000000e-001
7.000014417773078e-001	1.000000e-001
7.000015456776692e-001	1.000000e-001
7.000017771319826e-001	1.000000e-001
7.000019250868310e-001	1.000000e-001
7.000021574450251e-001	1.000000e-001
7.000029258303384e-001	1.000000e-001
7.000036942156517e-001	1.000000e-001
7.000044626009649e-001	1.000000e-001
7.000052309862782e-001	1.000000e-001
7.000059993715915e-001	1.000000e-001
7.000067677569047e-001	1.000000e-001
7.000075361422180e-001	1.000000e-001
7.072929510986967e-001	1.000000e-001
7.145783660551754e-001	1.000000e-001
7.218637810116542e-001	1.000000e-001
7.291491959681329e-001	1.000000e-001
7.364346109246116e-001	1.000000e-001
7.437200258810903e-001	1.000000e-001
7.510054408375690e-001	1.000000e-001
7.530054408375690e-001	1.000000e-001
7.540054408375690e-001	1.000000e-001
7.570054408375690e-001	1.000000e-001
7.615768694089976e-001	1.000000e-001
7.661482979804262e-001	1.000000e-001
7.707197265518547e-001	1.000000e-001
7.752911551232834e-001	1.000000e-001
7.798625836947120e-001	1.000000e-001
7.844340122661405e-001	1.000000e-001
7.890054408375691e-001	1.000000e-001
7.900054408375691e-001	1.000000e-001
8.000010000000001e-001	1.000000e-001
8.000010134387964e-001	9.731224e-002
